names,scores,logfoldchanges,pvals,pvals_adj
SLC1A2,81.74116,19.685926,0.0,0.0
ADGRV1,81.603294,19.497814,0.0,0.0
SPARCL1,78.99239,15.282939,0.0,0.0
SLC4A4,78.70697,17.088573,0.0,0.0
LINC00299,78.43718,16.75861,0.0,0.0
ATP1A2,78.113625,16.10968,0.0,0.0
PRKG1,74.781815,14.941374,0.0,0.0
PPP1R9A-AS1,74.64284,17.808636,0.0,0.0
AC073050.1,72.91324,15.20717,0.0,0.0
RFX4,72.87012,15.604043,0.0,0.0
CLU,71.93895,12.410942,0.0,0.0
COL5A3,71.48469,15.134066,0.0,0.0
TRPM3,69.801125,12.878076,0.0,0.0
NTRK3,69.46627,13.089875,0.0,0.0
AC114971.1,69.26342,15.640243,0.0,0.0
AQP4,68.948944,13.31301,0.0,0.0
TENM2,68.8005,13.113169,0.0,0.0
AL137139.2,68.55592,14.537064,0.0,0.0
LINC00499,67.53122,16.568596,0.0,0.0
PTPRG,67.362175,12.124201,0.0,0.0
PDZRN3,65.31368,13.2373705,0.0,0.0
SLC7A11,65.29822,14.117429,0.0,0.0
FLRT2,63.358852,12.865202,0.0,0.0
DPP10,63.16406,13.288842,0.0,0.0
FAM189A2,61.18853,13.859149,0.0,0.0
DNAH7,59.14725,12.617143,0.0,0.0
TMEM108,59.067696,11.050127,0.0,0.0
EFEMP1,57.44554,12.471432,0.0,0.0
EFNA5,56.160347,11.701232,0.0,0.0
SLC14A1,53.640335,12.07769,0.0,0.0
INPP4B,53.63922,9.281659,0.0,0.0
AC004470.2,53.428448,11.653579,0.0,0.0
MT2A,53.25541,9.710368,0.0,0.0
EPHA6,52.72743,10.358038,0.0,0.0
ID4,51.16071,11.290505,0.0,0.0
RGMA,50.1894,11.9535475,0.0,0.0
TIMP3,49.67008,10.721031,0.0,0.0
AGBL4,49.62224,8.623383,0.0,0.0
VAV3,49.082306,10.7900915,0.0,0.0
TMEM232,48.66699,8.4946375,0.0,0.0
ADCY8,48.641224,10.557168,0.0,0.0
HPSE2,47.275043,11.499583,0.0,0.0
IGFBP7,47.087112,9.692508,0.0,0.0
PDGFRB,47.00757,11.954901,0.0,0.0
WIF1,46.946056,12.915605,0.0,0.0
LCNL1,45.853523,10.480325,0.0,0.0
AQP4-AS1,45.693195,10.167091,0.0,0.0
AC097518.2,45.618153,12.064522,0.0,0.0
AC091078.1,45.326897,10.729684,0.0,0.0
NR2F1,43.35317,9.898944,0.0,0.0
RMST,41.737843,9.136092,0.0,0.0
SLC6A11,41.71555,11.199624,0.0,0.0
SLC30A10,41.393734,10.6235,0.0,0.0
RERG,40.834652,9.978968,0.0,0.0
PDE3A,40.367428,7.9751706,0.0,0.0
ALDH1A1,40.11499,10.505403,0.0,0.0
ZNF98,40.005062,12.195337,0.0,0.0
CST3,39.142223,5.9730344,0.0,0.0
CRIM1,39.12983,7.176938,0.0,0.0
CACNA1C,38.80537,7.097629,0.0,0.0
UNC5D,37.99919,8.061856,0.0,0.0
GFAP,37.643982,7.2240615,4.10426022256915e-310,6.0954359741126e-309
AF279873.3,37.607567,10.552992,1.617043412635636e-309,2.3897193290181813e-308
MIR4300HG,37.387173,9.687764,6.314713130806659e-306,9.241043606058526e-305
DPYSL3,37.271572,9.605334,4.740054571332531e-304,6.86964430627903e-303
TGFBR3,36.555084,9.439246,1.4805256124179605e-292,2.1251563814611872e-291
TMTC1,35.661472,8.37871,1.5648021455523333e-278,2.1733363132671297e-277
CGNL1,35.633526,6.683904,4.240480631831091e-278,5.835523805272143e-277
LNC-LBCS,35.206215,9.329984,1.6063868580204734e-271,2.151410970563134e-270
SNTB1,33.609592,8.257865,1.2148678427610997e-247,1.550895118418425e-246
MT1E,33.46444,7.368852,1.5870108070984266e-245,2.0173866191929152e-244
KCNMB2-AS1,33.416027,5.6259274,8.022148171410141e-245,1.0111951476567405e-243
CACNA2D3,31.664553,6.6283183,4.781764456416876e-220,5.78439248760106e-219
AC079385.1,30.51404,8.515287,1.6972272533969678e-204,2.0125224348580647e-203
HES4,30.448336,7.176687,1.2602691288420162e-203,1.4885068450889955e-202
CADPS,30.365871,5.84965,1.5510218564678128e-202,1.817603738048218e-201
ITGA6,30.359594,5.0430813,1.8770767981768573e-202,2.1911402313348526e-201
VEGFA,30.297968,6.9309335,1.219231513856877e-201,1.417711062624276e-200
LRRTM4,30.02336,5.5847077,4.8643485170247856e-198,5.591205191982513e-197
WDR49,29.775759,8.974772,8.049246557543767e-195,9.112354593445774e-194
NWD1,29.608192,8.964388,1.1721593503950422e-192,1.3121186758153458e-191
BICC1,28.755093,6.459828,7.822345257498083e-182,8.627586681064061e-181
WWTR1,27.988203,6.118241,2.2614642034798277e-172,2.4143745944624496e-171
MAOB,27.836258,8.071942,1.580026882123351e-170,1.6808796618333523e-169
EPHA4,27.830057,6.7435293,1.878059214619224e-170,1.9908754925292126e-169
PPM1L,27.46563,4.5830927,4.520636990291545e-166,4.708996864887026e-165
UNC80,26.654339,5.7380548,1.5940084352683135e-156,1.6155490897989664e-155
GINS3,26.23206,7.1023,1.1452828895639898e-151,1.1529693519100569e-150
CRPPA,25.911901,6.4569006,4.890434138368121e-148,4.8580471573193255e-147
VIM,24.80559,6.0352077,7.802497183496279e-136,7.575239983976971e-135
COLEC12,24.752857,7.7633543,2.888299539665948e-135,2.786141035047538e-134
LINC01727,24.607098,11.119577,1.0604570255759932e-133,1.0196702168999934e-132
HES5,24.398,8.457468,1.7958446373755294e-131,1.710328226071933e-130
AKAP12,24.20462,6.25268,1.9890191288565536e-129,1.8823524878768645e-128
GPC6,24.193121,5.9810557,2.628314646354973e-129,2.479542119202805e-128
TRMT9B,23.868303,6.9634304,6.538369545509797e-126,6.035418042009043e-125
PID1,23.614754,4.145178,2.718899282799889e-123,2.4867981245120934e-122
ID2,23.61262,4.0388274,2.859695914779632e-123,2.607625454206352e-122
AL138828.1,23.427391,7.372812,2.2478286629410874e-121,2.0311704785612235e-120
APOE,22.736267,4.278106,1.962307012054315e-114,1.7520598321913527e-113
DDIT4,22.41077,4.533832,3.090403734584826e-111,2.7348705615794917e-110
PDK4,22.40865,4.516561,3.2412280619794752e-111,2.859907113511302e-110
PPP1R3C,22.20541,8.345591,3.0449827546916394e-109,2.6632502227623668e-108
GRIA1,22.194868,5.488228,3.8497076579037606e-109,3.3573031900323493e-108
HRH1,21.993547,4.9458995,3.319996316514733e-107,2.8703138183124493e-106
ANGPTL4,21.581705,8.336093,2.6684895048907594e-103,2.2678381061394554e-102
ADAMTS9-AS2,21.527538,6.9154396,8.598269570287642e-103,7.266143298834627e-102
VCAN,21.38401,5.89023,1.882374597018734e-101,1.5862707278247756e-100
AC012405.1,21.357687,7.175429,3.307949249528865e-101,2.7720245107783784e-100
HES1,21.213179,7.8678403,7.216700741381408e-100,5.997258233834965e-99
SNED1,20.760223,5.056402,9.910606933241105e-96,8.123448305935332e-95
SYNPO2,20.61759,6.907942,1.9082702700648362e-94,1.555655111465899e-93
PLPP1,20.517786,3.718075,1.493607331177515e-93,1.2110329712250121e-92
ANGPT1,20.511051,7.521458,1.7154644190457097e-93,1.3871679938375013e-92
DCLK1,20.26635,5.098657,2.548703765033877e-91,2.0554062621240946e-90
NR2F2-AS1,20.166668,7.196563,1.921590919400034e-90,1.5413830904278348e-89
FBLN1,20.108706,7.4596677,6.19182413873969e-90,4.9271810122597004e-89
SHANK2,19.609695,5.8758698,1.2779725262525744e-85,1.0062775797264365e-84
LAMC1,19.553596,6.51354,3.8444426519873394e-85,3.0113127822355135e-84
PDE8B,19.372345,5.6782684,1.321032419278986e-83,1.0267091341546523e-82
SLC6A1-AS1,19.349714,9.068797,2.0497711973740466e-83,1.5889699204449974e-82
SHISA6,19.142992,5.859179,1.1072358200134248e-81,8.53909372760996e-81
TOGARAM2,19.056152,7.3786206,5.841671738799476e-81,4.470667147040416e-80
ADAMTS9,18.92644,7.03103,6.907729869097378e-80,5.259692793728968e-79
NRP1,18.690397,3.1480458,5.927049749727004e-78,4.478878904075822e-77
ESYT2,18.473972,3.0464923,3.345364974907125e-76,2.496541026050093e-75
MT1M,18.314777,5.912783,6.308536623891993e-75,4.684556898929698e-74
AC007402.1,18.110327,5.1998506,2.6417217875757632e-73,1.9568309537598246e-72
EPAS1,17.895876,6.105833,1.2698571053292192e-71,9.383180581250387e-71
TENM3,17.748,4.190547,1.786059199681489e-70,1.3132788232952125e-69
RBPMS,17.710857,7.20198,3.4576410240875887e-70,2.5361670103331944e-69
DPP10-AS3,17.455671,8.906204,3.116884096853669e-68,2.2531692266412062e-67
ST6GALNAC5,17.238092,5.038587,1.3749754570794437e-66,9.891909763161465e-66
ACKR3,17.02265,8.080234,5.57886576655318e-65,3.975438788517705e-64
KCNE4,16.93211,9.602485,2.608579295788215e-64,1.8544402576693472e-63
PAM,16.817791,3.5828385,1.8077495862841844e-63,1.2790681035029606e-62
P2RY14,16.534126,3.8694787,2.08376492623057e-61,1.4674400888947676e-60
FLNA,16.36792,6.154743,3.2410037856855565e-60,2.2717316254805305e-59
BMPER,16.248652,5.1398644,2.283294894636454e-59,1.5856214546086487e-58
RBFOX1,16.104433,2.758634,2.374664144756262e-58,1.6376994101767324e-57
CFAP54,15.3744135,5.9482756,2.4303541844720846e-53,1.6421312057243815e-52
TOB1,15.236778,3.68837,2.015659370618936e-52,1.3497718999680375e-51
TNC,14.970691,4.7274227,1.1412945665546495e-50,7.574963937309621e-50
BHLHE40,14.91422,3.5938542,2.663731941335261e-50,1.7640608883014973e-49
MT1G,14.670163,6.7946796,1.0010426754114673e-48,6.571396118674841e-48
FRMPD4,14.569071,3.9791362,4.4186242187919047e-48,2.887989685484905e-47
ARHGAP29,14.539244,6.366302,6.834400369625634e-48,4.457217632364545e-47
KCNMA1,14.49508,3.15562,1.3015153994296786e-47,8.469731449650837e-47
HERC2P2,14.364403,2.5041382,8.654960520241878e-47,5.583845496930244e-46
AC002069.2,14.280935,7.4563127,2.8771444931667882e-46,1.8522389440987907e-45
CFAP44,14.206503,2.8498843,8.34921175748932e-46,5.3520588189034106e-45
CCSER1,14.081985,2.9812388,4.901286630907696e-45,3.1284808282389547e-44
NHS,14.000968,4.4824204,1.5376106567432472e-44,9.793698450593931e-44
TFRC,13.811346,2.973878,2.1772510951663298e-43,1.3809203563422809e-42
VWA3A,13.807155,5.4801517,2.3076886771718873e-43,1.4605624539062578e-42
DAB1,13.628211,2.6230464,2.721693909112673e-42,1.718964574176425e-41
HYDIN,13.596954,6.2484803,4.17457423473328e-42,2.631034181554588e-41
ABI3BP,13.54981,5.644369,7.943531624120548e-42,4.995931839069527e-41
SNHG22,13.511345,2.9873402,1.3405053659486646e-41,8.39564947358245e-41
AC073941.1,13.49065,6.530967,1.7752890738984998e-41,1.1095556711865624e-40
CFAP221,13.489459,6.4612546,1.8041916147253398e-41,1.1252754353796298e-40
EFNB2,13.467144,3.440293,2.441261782280142e-41,1.5194575408382623e-40
LYVE1,13.458053,2.7258139,2.7609757717117393e-41,1.7148917836718877e-40
BAG3,13.433316,3.521381,3.8574399426729973e-41,2.386045325364741e-40
FN1,13.307888,4.75045,2.082871732170056e-40,1.2804539337111e-39
PLEKHA5,13.137222,2.2591083,2.0148701373719753e-39,1.2236053465821713e-38
KCTD16,13.046138,3.6350412,6.685184796938235e-39,4.051627149659536e-38
COL4A2,12.819856,5.78381,1.2693678247686412e-37,7.631469888388624e-37
DIRC3,12.7773485,3.75462,2.1942385600356977e-37,1.3165431360214186e-36
ADARB2,12.678779,3.2253816,7.75304407354441e-37,4.6240819524121735e-36
AFF3,12.649721,2.47709,1.1227281646745907e-36,6.669672265393607e-36
AL807742.1,12.634619,6.858819,1.3605142084623779e-36,8.06628977349236e-36
RALYL,12.567161,2.8016856,3.200118531246369e-36,1.8898337782950997e-35
ANTXR2,12.1979475,6.1391363,3.1875913957793718e-34,1.8713843810837798e-33
LMNTD1,12.152864,7.032409,5.539056334737233e-34,3.239214230840487e-33
HSPB8,12.008406,5.067003,3.209734918719045e-33,1.873386139330182e-32
PDZRN4,11.689095,4.444698,1.4492339000751323e-31,8.32893046020191e-31
TNR,11.642497,3.5846813,2.5057090108060085e-31,1.4291116031212976e-30
TUSC3,11.585762,4.3026266,4.866175356296547e-31,2.764872361532129e-30
HIF1A,11.570507,2.1966944,5.813837550468392e-31,3.297072334859201e-30
COL21A1,11.55634,5.397751,6.856934196715998e-31,3.8812835075750934e-30
HMGCS1,11.555012,2.3829079,6.963789172114646e-31,3.934344165036523e-30
LAMA3,11.446188,7.150641,2.457148676081174e-30,1.3830105118655764e-29
AQP1,11.270773,6.208357,1.829575677685958e-29,1.0240162375107974e-28
RGS6,11.091716,2.6685328,1.3762192810733713e-28,7.674085210446308e-28
COL5A2,11.042575,3.9163306,2.3810964198582637e-28,1.3203861847642866e-27
AL078602.1,11.023221,5.5352397,2.9529991653519744e-28,1.634501383036148e-27
LINC01088,10.926879,3.1117291,8.574723800692125e-28,4.7374164644707874e-27
GRM7,10.902061,2.7898622,1.1267541499849965e-27,6.2137177388878476e-27
CFAP47,10.781967,5.53828,4.188335210641267e-27,2.3012830827699269e-26
SYT1,10.634374,1.8393483,2.0620951840247203e-26,1.1288842248310513e-25
OPCML,10.571071,2.2424626,4.0583600505710267e-26,2.2176830877437305e-25
DACH1,10.501138,4.4314046,8.53455159422568e-26,4.638343257731348e-25
KCNMB2,10.321202,2.2794302,5.651109944258359e-25,3.043685786853694e-24
AGBL1,10.273106,4.643426,9.315612409423928e-25,4.999434208993164e-24
NRARP,10.217028,4.930083,1.663639342115074e-24,8.91235361847361e-24
TTN,10.163432,2.9883702,2.887306839292926e-24,1.5412669960638396e-23
AC008067.1,10.044184,8.777469,9.745110501439168e-24,5.1835694156591316e-23
AEBP1,9.978909,5.5095706,1.8852990460947156e-23,9.992751127710506e-23
CFAP43,9.951182,5.820827,2.49203462721486e-23,1.3162154721205247e-22
GEM,9.895672,5.8576636,4.346838003298226e-23,2.291830230209961e-22
RBMS3-AS2,9.76131,6.4079523,1.6501104191683287e-22,8.669581887049012e-22
AC008014.1,9.755607,1.897358,1.7455323050154892e-22,9.154889711619698e-22
LRRIQ1,9.755307,5.780863,1.7506957310116872e-22,9.165946235663283e-22
LINC01515,9.700298,7.380491,3.00618972074469e-22,1.5684468108233162e-21
VEGFC,9.53762,30.342163,1.461486503401606e-21,7.598716655467623e-21
AK1,9.508635,2.7727733,1.931815610159219e-21,1.0026724620203559e-20
IFITM3,9.3484745,3.2490208,8.89207153940685e-21,4.5835420306220875e-20
DNAH6,9.278583,4.722747,1.7174849213822488e-20,8.80761498144743e-20
PPP1R42,9.236132,6.8776383,2.5556991851081252e-20,1.308378422410303e-19
LEPR,9.164308,1.6807667,4.986613570335181e-20,2.5398710884559495e-19
GMPR,9.158557,4.887281,5.259606281137574e-20,2.674376075154699e-19
ID1,9.087166,6.2318573,1.0165436346839241e-19,5.142716532970948e-19
NR2F2,8.937131,4.673755,3.994061234052578e-19,2.0070659467600894e-18
GRM5,8.91518,2.2764199,4.870227639012703e-19,2.443258012882627e-18
SEMA5A,8.874519,3.7366843,7.023578417549828e-19,3.5176519620449896e-18
PTH1R,8.625782,7.1030946,6.365642498485072e-18,3.1775253736198367e-17
HSPD1,8.486454,1.5223349,2.1303744730456348e-17,1.0616484084945024e-16
LINC02853,8.450151,6.65567,2.9092547074319506e-17,1.4449940599827568e-16
SPATA17,8.42232,5.1241684,3.6909904229196013e-17,1.8302431849188106e-16
CCDC3,8.406425,4.393301,4.226973708065673e-17,2.0925612416166695e-16
ZSCAN31,8.33341,4.690912,7.854649130889968e-17,3.8820341668319444e-16
DCDC1,8.268815,4.4542074,1.3529716966698337e-16,6.653959163950002e-16
DNAH9,8.184295,3.7552638,2.7390391111863436e-16,1.338292725335347e-15
RGS5,8.077516,3.3965764,6.609949370433672e-16,3.2139137943761778e-15
AC104574.2,8.030023,7.259424,9.745434639204719e-16,4.72315087522038e-15
IFRD1,8.029359,1.3085673,9.798334243061818e-16,4.741129472449267e-15
PRELP,7.98038,7.7015367,1.4588359206148804e-15,7.024892073586904e-15
CLCN2,7.948281,4.614687,1.8911773197692454e-15,9.063150094740793e-15
MMP16,7.9105725,2.893401,2.5620795109142643e-15,1.2258753640738107e-14
SLC38A1,7.9052224,3.7397134,2.6745518775269452e-15,1.2776521707931266e-14
SH3GL2,7.8939962,3.1389081,2.926605850610221e-15,1.395837448621727e-14
NPNT,7.8922753,6.347704,2.967264514193357e-15,1.4129831019968368e-14
SLC2A1,7.825388,4.3696327,5.060945550352603e-15,2.4061547782975924e-14
CCN1,7.7244573,6.5783854,1.1233098968311942e-14,5.3321672317936437e-14
AC008056.1,7.6323714,5.553687,2.304741396972901e-14,1.0871421683834439e-13
GULP1,7.6054564,3.6817405,2.8390077457911792e-14,1.334956620277984e-13
CEMIP2,7.598624,2.1935613,2.9929592168074316e-14,1.4051451722100617e-13
ID3,7.5596886,4.256708,4.040351866110701e-14,1.890960311752278e-13
SGCZ,7.533231,1.9278617,4.9499942032909606e-14,2.3058979207877145e-13
DNAH12,7.5111876,3.5776772,5.859336134541807e-14,2.72527262071712e-13
DLGAP2,7.505129,2.2340112,6.136813959630899e-14,2.8499136035437615e-13
AL137025.1,7.4683723,6.400671,8.119274546189855e-14,3.764733174431154e-13
PCAT1,7.2655272,2.6986778,3.7158610801435e-13,1.7176553529168722e-12
ZNF804B,7.2108502,3.077196,5.560364980433613e-13,2.5623801753150293e-12
FABP5,7.029453,3.2041583,2.0734498805478096e-12,9.511237984164264e-12
STOM,6.970799,1.1681302,3.151465036467364e-12,1.4390251308070155e-11
CNTN6,6.9017406,3.9740028,5.1369185753418876e-12,2.338506179973545e-11
ROBO2,6.839871,1.3423463,7.92645895373451e-12,3.602935888061141e-11
CAPS,6.790519,2.003147,1.1173062369941803e-11,5.063321315683596e-11
BCAM,6.772141,5.6284614,1.2689033668041174e-11,5.741644193683789e-11
UTRN,6.7688446,2.1250572,1.2981500430375662e-11,5.86513573661551e-11
ADIRF,6.6868186,4.919078,2.2807425181944415e-11,1.0258212225762105e-10
MYRIP,6.643522,1.6413538,3.062755896424483e-11,1.373433137410082e-10
SORBS2,6.579044,2.2476435,4.7348331292856106e-11,2.1137647898596475e-10
TRDN,6.5527077,5.821011,5.6503100700722286e-11,2.5187117697201615e-10
AC109439.1,6.529429,9.111721,6.602090914239313e-11,2.9386161339344125e-10
AC015687.1,6.1461787,3.0436049,7.937185256864178e-10,3.4761395285536546e-09
LINC01937,6.0567174,5.3916144,1.3892739483328391e-09,6.0578805886606355e-09
TPM2,5.9877887,2.7357235,2.1271309444871913e-09,9.208359067044118e-09
CNTN5,5.9615254,1.4939338,2.4989404321964202e-09,1.0802336162232364e-08
ZBBX,5.960189,5.0816526,2.519464273118629e-09,1.0875385351591205e-08
AL606923.2,5.860712,3.7460923,4.608859257770227e-09,1.98657726628027e-08
DCT,5.777139,4.9652624,7.598133142671775e-09,3.270358597993591e-08
CHI3L1,5.7512894,2.061937,8.856548548199609e-09,3.790249022054041e-08
SCHLAP1,5.732765,5.688864,9.880642758512303e-09,4.216490508611224e-08
FGF12,5.7222195,1.4247825,1.0514148556447444e-08,4.480461032577036e-08
AL139246.5,5.705801,4.2185535,1.1579712640717252e-08,4.9275372939222355e-08
CCK,5.660305,1.6500982,1.5110416827560855e-08,6.41177517435397e-08
AL365295.1,5.6576886,1.3655361,1.5342497811292186e-08,6.501058394615333e-08
CFAP46,5.543236,5.545589,2.9693260759821343e-08,1.2528802008363436e-07
LDB2,5.503207,2.1730492,3.72944159868744e-08,1.5691900134729762e-07
AC005999.2,5.4557834,5.053584,4.875747308793873e-08,2.0457681015918348e-07
ARMC3,5.328512,5.462028,9.902050650500044e-08,4.125854437708352e-07
FSTL4,5.3104215,2.8123872,1.0937195295138637e-07,4.5508440895167696e-07
IGFBP5,5.295506,4.351732,1.1868734383921741e-07,4.931607084732026e-07
HS3ST3A1,5.190408,5.49477,2.0983372636485043e-07,8.682774884062776e-07
UAP1,5.162132,2.2045903,2.441531047815892e-07,1.0088971271966495e-06
AC012409.2,5.145171,5.2503014,2.672770515537379e-07,1.1029314369480242e-06
AC013287.1,5.144442,2.8014622,2.6831691105048764e-07,1.1057015565267348e-06
SYNE2,5.0586987,2.7065876,4.2212757211891815e-07,1.7300310332742548e-06
RND1,5.0336666,6.064203,4.811868194918743e-07,1.9640278346607117e-06
BX284613.2,5.008889,3.3347764,5.474503718597896e-07,2.2223966381317576e-06
ADGRL2,4.9386363,2.2401445,7.867072461615624e-07,3.185049579601467e-06
SNTG1,4.9359837,1.280252,7.974773311879376e-07,3.224301878118346e-06
POLE2,4.847134,1.4069316,1.252578653015801e-06,5.043940884627387e-06
SNHG19,4.8329473,1.5081675,1.3452641854767318e-06,5.40266741155314e-06
HS6ST3,4.8131313,1.3695463,1.4858357752721969e-06,5.95127813860693e-06
FAP,4.7842274,7.2367454,1.7164619865813189e-06,6.856705672095814e-06
S100A6,4.7764235,1.5287572,1.7844047274494002e-06,7.118635880782182e-06
ATP1B3,4.764873,0.8001269,1.88972437143764e-06,7.528782356325259e-06
GHR,4.7553115,3.3910596,1.981406668574924e-06,7.883580909449298e-06
YJEFN3,4.7547483,2.0545294,1.9869354354229433e-06,7.895107690422292e-06
AC004160.1,4.6673365,3.1464083,3.0512950259671507e-06,1.2044585628817699e-05
VWA3B,4.6299844,6.2595367,3.6569297497858966e-06,1.4416280222546241e-05
KCNJ3,4.6230392,2.3033323,3.7815846895708716e-06,1.488812869909792e-05
PTCHD1-AS,4.61451,6.034385,3.94023682136608e-06,1.549241214167528e-05
RSPH1,4.583395,4.271277,4.5748665566803795e-06,1.7964135693771123e-05
SLC24A4,4.495651,1.7952083,6.935749329285163e-06,2.702239998422791e-05
SLC22A6,4.492423,5.889515,7.041737243488836e-06,2.7399755811240606e-05
EMP1,4.4833717,7.0852165,7.34728209570134e-06,2.85516143615337e-05
CDH12,4.4365754,1.6311469,9.140129520425249e-06,3.5290075368437256e-05
TENT5A,4.4280705,0.90224373,9.507970430948738e-06,3.666312505507225e-05
AL627316.1,4.401937,5.5899024,1.0728869372927756e-05,4.131785381101832e-05
PLA2R1,4.389095,4.3670382,1.1382337419191385e-05,4.377822084304379e-05
TPM1,4.374641,0.7159267,1.2163248737788234e-05,4.666207955673236e-05
AC083862.2,4.3487177,1.889971,1.369357512552215e-05,5.239888440888578e-05
SAMD5,4.322159,2.9941375,1.5450985986213394e-05,5.897322895501295e-05
LRRC9,4.281211,3.8471951,1.858792104062857e-05,7.06765058579033e-05
LINC00378,4.280328,4.6283035,1.8661816287571333e-05,7.086765678824557e-05
CMAHP,4.242725,1.2926883,2.20822012796679e-05,8.353922300000468e-05
PLXNC1,4.177275,1.467727,2.9502201633710145e-05,0.0001110496924731875
OR7E14P,4.1539683,4.39066,3.2675853225354086e-05,0.00012284155347877475
CLSTN2,4.14648,2.1055532,3.376255635256363e-05,0.00012676804638008874
CPS1,4.1341887,2.5557125,3.5621065124775205e-05,0.00013357899421790703
DNAH5,4.1115055,5.7596335,3.930875352728513e-05,0.00014704022516440822
ARMC4,4.0527987,4.5526395,5.060853844531035e-05,0.00018803318909434884
CRISPLD1,4.0108137,5.7145023,6.050980500882004e-05,0.00022411038892155568
HSPA5,3.974349,0.681791,7.057204000253177e-05,0.0002604134317436596
TMEM104,3.9148078,1.0859845,9.04762114615575e-05,0.0003322259906789137
THA1P,3.8793676,2.9999104,0.00010472838913170744,0.00038408944669330355
MGC4859,3.86201,4.1338034,0.00011245800841575206,0.00041193409676099654
THSD4,3.7718277,3.431962,0.000162056180872278,0.0005921663125661803
HEYL,3.7410932,4.7020216,0.00018322150226277506,0.0006670685761994237
HERC2P3,3.7329328,2.334677,0.00018926309584229022,0.0006882294394265099
NR4A2,3.6987033,0.85058373,0.00021670365007701506,0.0007870592617809264
RIMS2,3.6981566,0.83117396,0.00021717083653232365,0.0007878023090652611
AL512452.1,3.6410334,6.987828,0.00027154588293494276,0.0009791317894288802
AC112206.2,3.6234488,3.1402116,0.0002907006201627625,0.001046941008989541
LINC01344,3.619966,3.482038,0.0002946416675759409,0.0010598621135825212
ANKRD37,3.60697,1.5382627,0.000309793392650138,0.0011130301532340286
LINGO2,3.548964,1.2655115,0.00038675004754306074,0.0013828964751241742
PKP2,3.4882283,5.3792644,0.00048623288669430957,0.0017324212114999153
AL033504.1,3.4800029,3.3644254,0.000501408274509773,0.0017843710836646725
AC013652.1,3.4683475,3.0141335,0.0005236697470871796,0.0018613853569449511
GRIN2B,3.467165,1.2670345,0.0005259791259860484,0.0018673815123765032
AL359546.1,3.4409623,2.3671067,0.0005796492757179006,0.0020530670922711946
GNA13,3.391323,0.8166646,0.0006955602617293871,0.002457810112117976
SLC4A10,3.299525,1.168951,0.0009684858456258843,0.0034061635836783737
AL137024.1,3.2791057,6.688061,0.0010413663770228762,0.0036539171123609695
DNAH11,3.275311,3.8991108,0.0010554573249297974,0.003699032680828729
CSRP2,3.2712328,5.051985,0.001070797480799849,0.0037484159187859355
TSHZ2,3.2614362,2.227246,0.0011084940265223952,0.0038713411869233825
CD44,3.2391295,2.1459923,0.001198951202452409,0.004182387915531659
CHRM3,3.2346423,1.6117455,0.0012179522725922541,0.0042388130136621375
AC009560.4,3.2329211,3.3595078,0.0012253141059200016,0.00425949283633836
AL590550.1,3.2156403,4.9584446,0.0013015384411013394,0.00451923069826854
PLCB4,3.2045882,2.2097666,0.0013525581282844107,0.0046909530460731005
NOTCH3,3.1932082,4.732767,0.0014070147959571227,0.0048685633078101136
AC007319.1,3.1886966,0.86572766,0.0014291578139097674,0.004939485531946201
RBM15-AS1,3.0977044,1.663473,0.0019502585484956988,0.006725029477571375
LINC02636,3.0580482,6.458236,0.0022278375240558693,0.00766457863780689
HCN1,3.057299,1.5668473,0.0022334140321377586,0.007669185398959679
AC092338.2,3.0571816,1.9826407,0.002234289346230253,0.007669185398959679
PTPRT,3.052747,1.5514333,0.00226757091963065,0.007774528867305085
CEMIP,3.0479074,1.0441822,0.002304409746896705,0.007891814201701045
SLC44A5,3.031732,1.8503786,0.0024315482198183805,0.008317724811237333
ADAMTS3,3.0024679,3.6455908,0.0026780019393091263,0.009150348311990181
RBBP8,2.989804,1.1833143,0.0027915649547064804,0.009527525442684233
EGFEM1P,2.988581,2.086016,0.0028027623618711627,0.009554871688197145
CNTN4,2.9690242,1.1925571,0.0029874707605038373,0.01016146517178176
PDGFD,2.9633949,4.25233,0.003042659580942085,0.010337461769905158
C1orf87,2.9614792,5.966178,0.003061650680030928,0.010390217239923963
GABRG3,2.957081,1.9853872,0.00310566361670727,0.010527673276973798
LINC02664,2.910216,2.4058073,0.003611788217069128,0.01221574368794519
LINC00504,2.8476095,1.6217836,0.004404894694553768,0.014831295267857807
DNAI1,2.8138418,4.716431,0.0048953326483768276,0.016445686388723943
FRMPD3,2.8111203,3.778087,0.004936933743735668,0.016566891757502242
GRM8,2.7433822,1.967982,0.006080984853126967,0.02033774198370223
AC034139.1,2.7422888,2.872611,0.006101266968397564,0.0203828517875197
GALNTL6,2.7182286,0.6845146,0.0065632474841466,0.021877491613822
SLC16A12,2.7158108,4.3762197,0.006611368124077901,0.022013434375398117
LINC02058,2.6970358,6.3992906,0.00699597713152178,0.023242448941932826
NUDT4,2.6936176,0.7261207,0.007068120348139734,0.02345615159780885
DNAAF1,2.674729,3.0527256,0.00747896628652837,0.024737484960953814
XKR4,2.6340523,1.3208995,0.008437249254737844,0.027876374189662486
AC011287.1,2.610705,0.960105,0.009035583662479394,0.029754940710689556
SPATA9,2.5988672,4.165889,0.009353197124489766,0.030733396904128477
AC103726.2,2.5932581,7.198997,0.009507140223156784,0.031205055437057278
